ID	plabels	alabels	longitude	latitude	PC1	PC2	RotNS	RotEW
38238	Spain	ES	-3.566114847	40.32870801	-0.0114	0.0322	-0.027794929	-0.019855526
38417	United_Kingdom	UK	-2.331195017	53.54324801	0.0292	0.0152	-0.022678351	0.023861526
39249	United_Kingdom	UK	-2.331195017	53.54324801	0.0227	0.0037	-0.009829809	0.020793145
39339	Ireland	IE	-8.180400765	53.19668273	0.0364	0.0141	-0.023611169	0.031085088
39775	United_Kingdom	UK	-2.331195017	53.54324801	0.0248	0.0103	-0.016753127	0.020987204
39936	Poland	PL	19.39460765	52.14189866	0.0366	-0.0542	0.041973068	0.050154377
39982	United_Kingdom	UK	-2.331195017	53.54324801	0.0279	0.0018	-0.00944102	0.02631572
41167	United_Kingdom	UK	-2.331195017	53.54324801	0.0302	-0.0049	-0.00363769	0.030377907
41355	United_Kingdom	UK	-2.331195017	53.54324801	0.0335	0.0166	-0.025212271	0.027607089
41895	United_Kingdom	UK	-2.331195017	53.54324801	0.0382	0.0193	-0.029106107	0.031377772
41915	Spain	ES	-3.566114847	40.32870801	-0.0211	0.0359	-0.028669871	-0.030200306
41981	United_Kingdom	UK	-2.331195017	53.54324801	-0.0539	-0.0226	0.036616803	-0.045554141
42194	United_Kingdom	UK	-2.331195017	53.54324801	0.0317	-0.0018	-0.007031513	0.030962684
42283	United_Kingdom	UK	-2.331195017	53.54324801	0.03	0.0169	-0.024533239	0.024160509
42542	United_Kingdom	UK	-2.331195017	53.54324801	0.0301	-0.0043	-0.004186679	0.030115971
43261	United_Kingdom	UK	-2.331195017	53.54324801	0.0323	2.00E-04	-0.009119438	0.030986543
43818	United_Kingdom	UK	-2.331195017	53.54324801	0.0279	0.0017	-0.009344915	0.026343359
45431	United_Kingdom	UK	-2.331195017	53.54324801	0.0353	0.002	-0.011678477	0.033372192
46886	Poland	PL	19.39460765	52.14189866	0.0318	-0.0529	0.042050354	0.045182051
47545	United_Kingdom	UK	-2.331195017	53.54324801	0.0332	-0.0014	-0.007830509	0.032293701
48078	Ireland	IE	-8.180400765	53.19668273	0.034	0.0043	-0.013529585	0.031487146
48414	United_Kingdom	UK	-2.331195017	53.54324801	0.0404	0.0216	-0.031924561	0.03285639
49356	Poland	PL	19.39460765	52.14189866	0.0168	-0.0553	0.048502638	0.031429669
2516	Austria	AT	14.11742537	47.59249682	0.0172	-0.0273	0.021482767	0.024075314
2857	Austria	AT	14.11742537	47.59249682	0.0113	-0.0252	0.021095238	0.017824728
3060	United_Kingdom	UK	-2.331195017	53.54324801	0.0268	0.0025	-0.00980973	0.025065099
5624	Germany	DE	10.35890163	51.08355564	0.0277	-0.0322	0.023289857	0.035520593
5779	Germany	DE	10.35890163	51.08355564	0.0306	-0.0226	0.013262289	0.035654336
5995	Netherlands	NL	5.667115657	52.26613865	0.024	0.0064	-0.012783936	0.021296267
6376	Kosovo	KS	21.1	42.7	-0.0261	-0.0587	0.063627105	-0.008859542
8472	Germany	DE	10.35890163	51.08355564	0.0233	-0.0135	0.00653437	0.026123591
9098	Greece	GR	22.70884659	40.03413184	-0.0494	-0.0339	0.046232903	-0.038106281
10364	Germany	DE	10.35890163	51.08355564	0.0237	-0.0081	0.001234162	0.025015532
10438	Germany	DE	10.35890163	51.08355564	0.0304	-0.0222	0.012933148	0.035351573
11180	Netherlands	NL	5.667115657	52.26613865	0.0306	-0.0077	-0.001057312	0.031536203
11628	Italy	IT	12.5	42	-0.0294	-0.0042	0.01216211	-0.027093968
11713	Spain	ES	-3.566114847	40.32870801	-0.0211	0.0388	-0.031456907	-0.031001822
11866	Netherlands	NL	5.667115657	52.26613865	0.0286	-9.00E-04	-0.007039662	0.027734692
13522	Poland	PL	19.39460765	52.14189866	0.0348	-0.0637	0.051600508	0.051050148
14215	Swiss-Italian	CH	8.95	46	-0.0648	-0.0157	0.032998172	-0.057936609
14603	Germany	DE	10.35890163	51.08355564	0.0376	-0.0186	0.007483408	0.041276126
14866	Germany	DE	10.35890163	51.08355564	0.0395	-0.0193	0.00763101	0.043295585
15669	Serbia_and_Montenegro	YG	20.61572308	43.94949264	-0.0066	-0.0468	0.046801142	0.006591897
15803	Belgium	BE	4.614791918	50.66153424	0.0183	-0.0073	0.001957802	0.01960477
16418	Poland	PL	19.39460765	52.14189866	0.0358	-0.0582	0.046038364	0.050491079
18629	Belgium	BE	4.614791918	50.66153424	0.0155	0.0051	-0.009185304	0.013486667
20323	Germany	DE	10.35890163	51.08355564	0.0241	-0.0259	0.018230246	0.0303196
20923	Norway	NO	10.68	59.93	0.0451	-0.0205	0.007236511	0.04900911
20938	Belgium	BE	4.614791918	50.66153424	0.0175	-0.0012	-0.003683477	0.017149985
24186	Bosnia_and_Herzegovina	BA	17.86202304	44.17587582	6.00E-04	-0.0568	0.054421642	0.016275283
25668	Finland	FI	24.93	60.17	0.0478	-0.0378	0.023116387	0.056385394
26062	Germany	DE	10.35890163	51.08355564	0.0087	-0.0144	0.01143453	0.01234105
26872	Germany	DE	10.35890163	51.08355564	0.0083	-0.0136	0.010776246	0.011735524
27907	Belgium	BE	4.614791918	50.66153424	0.0148	0.0063	-0.010145091	0.012482272
28749	Belgium	BE	4.614791918	50.66153424	0.0169	0.0013	-0.005920264	0.015882395
29802	Germany	DE	10.35890163	51.08355564	0.0103	-0.0156	0.012145571	0.014210387
29864	Scotland	Sct	-3.2	55.95	0.034	0.0053	-0.014490632	0.031210761
31028	France	FR	2.394327671	46.60586801	0.0137	0.0039	-0.007534555	0.012088444
31597	United_Kingdom	UK	-2.331195017	53.54324801	0.0325	0.0112	-0.019746232	0.02813852
32093	Netherlands	NL	5.667115657	52.26613865	0.0203	0.001	-0.006571658	0.019232871
32994	Germany	DE	10.35890163	51.08355564	0.0158	-0.0159	0.010913769	0.019579062
33609	United_Kingdom	UK	-2.331195017	53.54324801	0.0203	0.0053	-0.01070416	0.018044416
33658	Belgium	BE	4.614791918	50.66153424	0.0157	-0.0031	-0.001359995	0.015945232
34018	Sweden	SE	18	59.35	0.0472	-0.0261	0.012037967	0.052575064
34088	Germany	DE	10.35890163	51.08355564	-0.0391	-0.0096	0.020032697	-0.034923646
34751	Belgium	BE	4.614791918	50.66153424	0.018	-0.0077	0.002425136	0.01942701
34763	Germany	DE	10.35890163	51.08355564	0.0188	-0.0098	0.004222227	0.020776256
35073	Austria	AT	14.11742537	47.59249682	0.0189	-0.0315	0.02504931	0.02686991
35823	Poland	PL	19.39460765	52.14189866	0.0295	-0.0637	0.053065347	0.045956599
36446	Ireland	IE	-8.180400765	53.19668273	0.0283	0.0129	-0.020219196	0.023632268
37502	Germany	DE	10.35890163	51.08355564	0.0134	-0.0121	0.007925113	0.016222286
38690	Belgium	BE	4.614791918	50.66153424	0.0253	0.0057	-0.012470503	0.022739097
39886	Austria	AT	14.11742537	47.59249682	0.0153	-0.0137	0.008937658	0.018490491
40063	Germany	DE	10.35890163	51.08355564	0.0151	-0.0163	0.011491657	0.019016882
40612	Germany	DE	10.35890163	51.08355564	0.0287	-0.0167	0.008117243	0.032197676
41484	Croatia	HR	16.1	45.32	0.0204	-0.0491	0.041549161	0.033175853
41934	Netherlands	NL	5.667115657	52.26613865	0.0304	-0.0173	0.008224017	0.033997287
43090	Germany	DE	10.35890163	51.08355564	0.0293	-0.0268	0.017657987	0.035565791
46712	Germany	DE	10.35890163	51.08355564	0.0088	-0.0087	0.005928923	0.010861762
46831	Germany	DE	10.35890163	51.08355564	0.0198	-0.0212	0.014901779	0.024888089
46856	Netherlands	NL	5.667115657	52.26613865	0.038	-0.0127	0.001702676	0.040029875
46982	Germany	DE	10.35890163	51.08355564	0.0319	-0.0114	0.002139262	0.033808188
47069	Netherlands	NL	5.667115657	52.26613865	0.0386	-0.0099	-0.001154086	0.039832626
48974	Scotland	Sct	-3.2	55.95	0.0245	-0.0033	-0.003599972	0.024457723
49462	United_Kingdom	UK	-2.331195017	53.54324801	0.0319	0.0033	-0.01198813	0.029745332
174	Sweden	SE	18	59.35	0.0321	-0.0076	-0.001567994	0.032950135
268	Germany	DE	10.35890163	51.08355564	0.0281	-0.0096	0.00145964	0.029658716
997	Poland	PL	19.39460765	52.14189866	0.0387	-0.0582	0.045236848	0.053278115
1827	Belgium	BE	4.614791918	50.66153424	0.0184	-0.0027	-0.002490653	0.018429505
2599	United_Kingdom	UK	-2.331195017	53.54324801	0.0288	0.0069	-0.014591106	0.0257711
3861	Poland	PL	19.39460765	52.14189866	0.0383	-0.0646	0.051498103	0.054662559
4200	Belgium	BE	4.614791918	50.66153424	0.0269	0.0036	-0.01089452	0.024857181
5123	Germany	DE	10.35890163	51.08355564	0.0199	0.0033	-0.008671512	0.018212767
5907	Russian_Federation	RU	37.5	55.75	0.0402	-0.0646	0.050972972	0.056488548
5994	Belgium	BE	4.614791918	50.66153424	0.0145	-0.003	-0.001124438	0.014764337
6796	Belgium	BE	4.614791918	50.66153424	0.0152	0.0025	-0.006603666	0.013916953
7490	Germany	DE	10.35890163	51.08355564	0.0381	-0.0405	0.028392146	0.047809476
10045	Belgium	BE	4.614791918	50.66153424	0.0181	-0.0031	-0.002023319	0.018251745
11397	Poland	PL	19.39460765	52.14189866	0.0361	-0.0509	0.038939805	0.048761784
11526	Germany	DE	10.35890163	51.08355564	0.0194	-0.0204	0.014243495	0.024282562
11844	Germany	DE	10.35890163	51.08355564	0.0359	-0.0086	-0.001657209	0.036878499
13832	Germany	DE	10.35890163	51.08355564	0.0235	-0.0145	0.00744014	0.026592185
13948	Belgium	BE	4.614791918	50.66153424	0.0095	0.005	-0.007430891	0.007748023
14213	Poland	PL	19.39460765	52.14189866	0.0326	-0.0606	0.049229308	0.048079052
14703	Sweden	SE	18	59.35	0.0432	-0.0304	0.017276008	0.04991933
15389	Belgium	BE	4.614791918	50.66153424	0.0266	-0.0013	-0.006102474	0.025923152
15532	Belgium	BE	4.614791918	50.66153424	0.0138	-0.005	0.000991125	0.014644373
15630	Germany	DE	10.35890163	51.08355564	0.0371	-0.0297	0.018289223	0.043863474
16625	Austria	AT	14.11742537	47.59249682	0.0039	-0.0185	0.01670147	0.008861202
16859	Germany	DE	10.35890163	51.08355564	0.0132	-0.0128	0.008653123	0.016223546
18047	Poland	PL	19.39460765	52.14189866	0.0246	-0.0523	0.043463696	0.038096681
18145	Poland	PL	19.39460765	52.14189866	0.0273	-0.0595	0.049636996	0.042681479
19056	Belgium	BE	4.614791918	50.66153424	0.0194	0.0139	-0.018720419	0.014802565
19310	Ireland	IE	-8.180400765	53.19668273	0.0356	0.0136	-0.022909538	0.030454442
20231	Germany	DE	10.35890163	51.08355564	0.0123	-0.0075	0.00380832	0.013893765
20374	Belgium	BE	4.614791918	50.66153424	0.0215	0.0025	-0.00834489	0.01997155
20585	Norway	NO	10.68	59.93	0.0422	-0.0127	0.00054186	0.044066273
20892	Belgium	BE	4.614791918	50.66153424	0.0103	0.0051	-0.007748103	0.008489222
21103	Germany	DE	10.35890163	51.08355564	0.011	-0.0059	0.002629945	0.012202188
21527	Netherlands	NL	5.667115657	52.26613865	0.0323	9.00E-04	-0.009792171	0.030793074
21744	Germany	DE	10.35890163	51.08355564	0.0435	-0.0132	0.000663083	0.045453826
21915	Slovenia	SI	14.77396658	46.12264311	0.0121	-0.0416	0.036635302	0.023126276
23315	Ireland	IE	-8.180400765	53.19668273	0.0298	0.007	-0.014963596	0.026704509
23871	Germany	DE	10.35890163	51.08355564	0.033	-8.00E-04	-0.00835186	0.031935661
24748	Russian_Federation	RU	37.5	55.75	0.0315	-0.0618	0.050686588	0.047353562
24879	Belgium	BE	4.614791918	50.66153424	0.0182	-0.0115	0.006021838	0.020669481
25439	Germany	DE	10.35890163	51.08355564	0.0197	-0.0165	0.010412496	0.023492976
26381	Belgium	BE	4.614791918	50.66153424	0.0179	2.00E-04	-0.005139497	0.017147465
26412	Germany	DE	10.35890163	51.08355564	0.0081	-0.0181	0.015156235	0.012787046
27647	Germany	DE	10.35890163	51.08355564	0.0289	-0.0091	0.000758008	0.030289362
27842	Sweden	SE	18	59.35	0.0401	-0.0089	-0.002529711	0.040997812
28108	Germany	DE	10.35890163	51.08355564	0.0247	-0.0229	0.015181274	0.030067074
28158	Germany	DE	10.35890163	51.08355564	0.0239	-0.0101	0.003100979	0.025760511
30724	Germany	DE	10.35890163	51.08355564	0.0196	-0.0253	0.018897349	0.025829057
31487	Germany	DE	10.35890163	51.08355564	0.0322	-0.0101	0.000806986	0.033737202
32304	Belgium	BE	4.614791918	50.66153424	0.0163	-0.0078	0.002991095	0.017820868
33372	Germany	DE	10.35890163	51.08355564	0.0306	-0.0187	0.009514206	0.034576435
36415	Netherlands	NL	5.667115657	52.26613865	0.0335	-0.0128	0.003042512	0.035732802
36607	Poland	PL	19.39460765	52.14189866	0.0353	-0.0519	0.04012196	0.048269331
36643	France	FR	2.394327671	46.60586801	0.007	0.0098	-0.011352955	0.004018759
37702	Belgium	BE	4.614791918	50.66153424	0.0212	-1.00E-04	-0.005763253	0.020401836
38872	Sweden	SE	18	59.35	0.0367	-0.0216	0.010615295	0.041240338
39663	Austria	AT	14.11742537	47.59249682	0.0141	-0.0305	0.02541491	0.021980499
40448	Poland	PL	19.39460765	52.14189866	0.0376	-0.0469	0.03468104	0.049097816
41863	United_Kingdom	UK	-2.331195017	53.54324801	0.0315	0.0174	-0.025428339	0.025463887
42091	Belgium	BE	4.614791918	50.66153424	0.0168	0.0072	-0.011562803	0.01415562
42738	Belgium	BE	4.614791918	50.66153424	0.0188	0.0071	-0.012019468	0.016105353
42880	Germany	DE	10.35890163	51.08355564	0.0375	-0.0215	0.010298083	0.041981538
43885	Germany	DE	10.35890163	51.08355564	0.0223	-0.0188	0.011904304	0.026627383
47436	Poland	PL	19.39460765	52.14189866	0.0214	-0.033	0.025799919	0.029687105
49264	Belgium	BE	4.614791918	50.66153424	0.0242	-0.0073	0.000327132	0.025274948
49632	Germany	DE	10.35890163	51.08355564	0.0181	-0.0208	0.014987214	0.023143755
56	United_Kingdom	UK	-2.331195017	53.54324801	0.04	0.017	-0.027393191	0.033743341
119	United_Kingdom	UK	-2.331195017	53.54324801	0.0273	4.00E-04	-0.007929723	0.026126031
3013	United_Kingdom	UK	-2.331195017	53.54324801	0.0359	0.0202	-0.029335364	0.028918617
